SMILES,Parent,Tanimoto Similarity
C1(C(=O)N(CC=C)CCCC)C23CCC(C(C(=O)N(CC=C)CCC)C3S1)(C)C(O2)=O,C=CCOC(=O)C1C2C(=O)N(CCCCCCO)C(C(=O)N(CC=C)C(C)(C)C)C23CCC1(C)S3,0.4888888888888889
C1C(CCN(C1)c1c(cc(c(c1)N)F)C(OCC)=O)OC,CCOC(=O)c1cc(N(C)CC2CCCO2)c(F)cc1N,0.5862068965517241
C(C(=O)Nc1sc2CC(CCc2c1C(OCC)=O)C)(=O)OCC(=O)N1C(=O)NC(C1=O)(C)c1ccccc1,CCOC(=O)c1c(NC(=O)COC(=O)CN2C(=O)NC3(CCc4ccccc43)C2=O)sc(C(C)=O)c1C,0.6280193236714976
C(CN(CCNCCN=[N+]=[N-])CCN)(C(=O)N)=C,CC(=NCCNCCN(CCN)CCN)C(=O)[O-],0.6326530612244898
c1cc(ccc1Oc1cccnc1)NC(C1C2(C1)CCNCC2)=O,O=C(Nc1ccc(Oc2ccccn2)cc1)C1CC12CCNCC2,0.8591549295774648
C(C(NC(c1c(Br)cc(cc1)Br)=O)(C)CC)#N,CCC(C)(C#N)NC(=O)c1ccc(Br)cc1Br,1.0
c1cccc(C(c2ccccc2)C(C(=O)OC(C)C)C(NC(=O)c2ccc(cc2)C2CC2)=O)c1,COC(=O)C(NC(=O)c1ccc(C(=O)C2C(c3ccccc3)C2c2ccccc2)cc1)C(C)C,0.65625
C1(CC(N(C1=O)c1ccc(cc1)OC)=O)CN,COc1ccc(N2CC(C(N)=O)CC2=O)cc1,0.6808510638297872
C1CC1NC(=O)c1cc(c(cc1)F)CN1CCC1,O=C(NC1CN2CCC1CC2)c1ccc([N+](=O)[O-])c(F)c1,0.6055045871559633
C1C2C3(C(CCC2=CC(C=1)=O)C1(C(=O)OCC1)OC3=C)Br,COC1=CC2=C(CC1)C(=O)C1(Br)C=CC(=O)C3(CO3)C1C2,0.4444444444444444
c1cc(cc(c1)NS(=O)(=O)C)C(=O)Nc1cc2c(cc1C)OCO2,COc1cccc(NS(=O)(=O)c2cc3c(cc2C)NC(=O)CO3)c1,0.5671641791044776
c1c(ccc(c1)C)Cn1c2c(cc(cc2)S(=C)(=N)c2nccnc2)cn1,C=S(=C)(N)c1ccc(Cn2c(C)nc3cnccc32)cc1,0.5671641791044776
c1c(cc2c(c1)oc(cc2OC)=O)C=CC(=O)NC(C#C)=O,C#Cc1ccc2cc(NC(=O)C=CC(=O)OC)c(=O)oc2c1,0.5737704918032787
c1(nc(nc(n1)N1CCCC1)C=Cc1cnc2n(ncc2c1)C)C,Cc1cc(C)n2nc(C=Cc3cncc(N4CCCC4)n3)nc2n1,0.6285714285714286
c1ccc(cc1C(C)(C)C)COc1ccc2c(c1)C(CC2)(C)C=O,CC1(C)CCC(C)(C)c2cc(COc3c(O)cccc3C=O)ccc21,0.5588235294117647
C(C)(C)CC(CNS(=O)(c1c([N+]([O-])=O)nnn1C)=O)CCO,CC(C)NCC(O)CSc1n[nH]c(=O)n1C1CC1,0.29906542056074764
C1C2CC(CC2CNc2nc(C(F)(F)F)cc(Cl)n2)C1,FC(F)(F)c1nc(Cl)cc(NCC2CC3CCC2C3)n1,0.8392857142857143
c1c(ccc(c1)Br)S(=O)(=O)N1CCCC1c1ccc(C)cn1,Cc1ccc(S(=O)(=O)N2CCCC2c2ccc(Br)nc2)cc1,0.8225806451612904
C1CC(CCN1C(=O)C1CCCN(C1)C(c1ccccc1)c1ccncc1)O,O=C(O)C1C(c2cccnc2)CCN1CCC1CCN(Cc2ccccc2)CC1,0.5149700598802395
C1(CC(CC1OCC)=O)Cc1c(Cl)n(CC)nc1C,CCc1nn(CC)c(CC(=O)C2COC(C)C2)c1Cl,0.46153846153846156
C1CCCC(C1)N1CCN(CC1)C(COC(=O)c1c(c2c(s1)Nc1ccccc1C2)C#N)=O,N#Cc1c(NC(=O)CCN2CC(C(=O)N3CCCCC3)Oc3ccccc32)sc2c1CCC2,0.53125
C1C(CC(C(C)C1)C(=O)C)c1cccc2c1OCC2,CC1CCC(CC2CCc3ccccc3C2=O)O1,0.4716981132075472
C1C(CCOC)(CC(O)=O)COC1,O=C(O)C1(CCO)CCOCC1,0.4927536231884058
C(CCC)N(CC(=O)N)CC(c1c(cccc1)Br)=O,CCCCN(CC(N)=O)CC(=O)c1ccccc1Br,1.0
C1C(C(N2CCOCC2)=O)N(CC1N)CC(C)C,CC(C)C(N)C(=O)N1CCC(N2CCOCC2)C1,0.58
c1cc(cc(c1)-n1c(cc(C(F)(F)F)c1CC(=O)N(CCC)C)C)C(=O)O,Cc1cc(C(=O)CN(C)CCC(=O)O)c(C)n1-c1cccc(C(F)(F)F)c1,0.6805555555555556
c1ccc(c2c1sc(NC(=O)C1CC1)n2)C(F)(F)F,O=C(Nc1nc2c(C(F)(F)F)cccc2s1)C1CC1,1.0
C1C(C1)NC(=O)CNC(c1ccc(Br)cn1)=O,O=C(CNC(=O)c1ccc(Br)cn1)NC1CC1,1.0
C(C(C)C)CC(C(C)C)NC(=O)C(CC(C)C)N(CCCCCNC(=O)OC(C)(C)C)C(=O)C(Cc1ccccc1OC)O,CCCCNC(=O)C(CC(O)C(CC(CNC(=O)c1ccccc1OCCCN(C)C)C(C)C)NC(=O)OC(C)(C)C)C(C)C,0.6610878661087866
C(OCC1CO1)C(OCC1OC1)Oc1ccc(-c2ccc(cc2)OCOC)cc1,CC(OCOc1ccc(-c2ccc(OCOC(C)OCC3CO3)cc2)cc1)OCC1CO1,0.7840909090909091
c1(ccc(cc1)OCC(=O)Nc1ccc(cc1)OC(C)C)-c1nc(C)c(Cl)c(n1)C,Cc1ccc(Cl)cc1NC(=O)COc1ccc(-c2nc(C(C)C)no2)cc1,0.65
c1c(ccc2c1c(ccc2O)O)S(=O)(=O)N=[N+]=[N-],[N-]=[N+]=NS(=O)(=O)c1cccc2cc(O)c(O)cc12,0.6938775510204082
C(C(C)C)(=Cc1ccc(C)n1CCC)C(=O)OCC(=O)Nc1ccc(C(C)C#N)cc1C,CCC(C)c1ccc(NC(=O)COC(=O)C(C#N)=Cc2cc(C)n(CC(C)C)c2C)cc1,0.6781609195402298
c1c(C(F)(F)F)ccc(c1)CC(N1CCN(CC1)C1Cc2c(C1)ccs2)=O,O=C(CCc1ccc(C(F)(F)F)cc1)N1CC(N2CCc3sccc3C2)C1,0.7320261437908496
C1CC(CC(=O)O)CN1Cc1c(OC(F)(F)F)cccc1,O=C(O)C1CCCN(Cc2ccccc2OC(F)(F)F)C1,0.8275862068965517
C1CN(CCC1Nc1nc(c(C(=O)N)cn1)OC)CC=Cc1cccn1C,CN(C)c1nc(N)nc(C(C#N)=Cc2ccccc2OCC(=O)N2CCCC2)n1,0.36477987421383645
c1c(ccc(c1)C(=C(c1ccc(cc1)C)c1ccc(cc1)OCCSc1ccc(cc1)C(F)(F)F)C(O)=O)Cl,Cc1cc(SCC=C(c2ccc(Cl)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)ccc1OCC(=O)O,0.7090909090909091
c1(NCCSC)n(C(F)(F)F)ccn1,Cn1ccnc1NCCSC(F)(F)F,0.7368421052631579
CC(C)(C(c1ccc(s1)Br)CN)C,CC(C)C(C)(CN)c1ccc(Br)s1,0.6470588235294118
C(C)OC(=O)c1csc(CN(C(=O)C2CCOCC2)C)n1,CCOC(=O)c1csc(CN(CCOC)C(=O)C2CC2)n1,0.7350427350427351
c1cccc(c1)C(CC(=O)c1ccc(OC)cc1)n1c(=O)n(CCC)c2nc(nn21)CC,CCCn1c(=O)n(CCC(=O)NC(c2ccc(OC)cc2)c2nccn2C)c2ccccc21,0.6270270270270271
c1cccc2c1[n+](CCCC)c1SC(C(N(c1c2[N+]([O-])=O)CCC)=O)n1ccc([nH]1)=O,CCCCSc1n[n+]2c(c(=O)[nH]1)-c1ccccc1N(C(C)=O)C2CC,0.42038216560509556
c1(ccc(cc1)Nc1nc(Nc2ccc(cc2)OCCCC)ncc1C(F)(F)F)OCCC(C)C,CCCCCOc1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccc(OCC(C)C)cc3)n2)cc1,0.9292929292929293
C(C(=C)CN)(=O)Nc1ccncc1Br,C=C(Br)CNC(=O)c1ccncc1F,0.5526315789473685
c1(CNCc2cn[nH]c2)cc(C)c(C(N)=O)cc1,Cc1cc(C(N)=O)ccc1CNCc1cnn(C)c1,0.6153846153846154
c1cccc2c1cc1c(cc(cc1)C(=O)O)c2C=CCOC(=O)O,C=Cc1cc2cc3ccccc3cc2c(C(=O)OCCO)c1C(=O)O,0.5797101449275363
C(CCOc1c(cc(C=C2SC(N(C2=O)CC=C)=O)cc1Cl)OC)OCc1c(CC)cccc1,C=CCc1cc(C=C2SC(=O)N(CCCOC)C2=O)cc(OCC)c1OCc1ccccc1Cl,0.7604166666666666
C(C(OC(C)=O)C)C(=O)O,CC(=O)OC(CBr)CC(=O)O,0.7169811320754716
C(C(C(C(=O)OC)C(=NC(c1ccccc1)C#N)[NH-])SC)O,CCOC(O)=C(C(c1cccs1)C(C#N)C(N)=S)[N+](=O)[O-],0.3275862068965517
c1c(ccc(c1)NC(=O)C1CCCO1)NC(c1cc(c(cc1)OC)Br)=O,COc1ccc(Br)c(C(=O)Nc2ccc(NC(=O)C3CCCO3)cc2)c1,0.8648648648648649
c1cccc(c1)C1C2C(=O)N(C(=O)C=2N(C)C)Cc2c1cccc2OC,COc1ccccc1C1=C(N2CCc3ccccc32)C(=O)N(C)C1=O,0.5972222222222222
C1CCC(CN1C(=O)NCC1CCCN1C(=O)c1ccc2c(c1)CCNC2)C,CC1CCN(Cc2ccc(C(=O)N3CCNCC3C(=O)NC3CC3)o2)CC1,0.4936708860759494
c1c(ccc(c1)C(Nc1cc(C)nn1C)=O)N1CCCC1,Cc1ccc(NC(=O)c2ccc(N3CCCC3)nn2)cc1C,0.6178861788617886
c1cc(ccc1CNC)CNC(=O)Cc1ccc2c(c1)CN2,COc1ccc(CC(=O)NCc2ccc3c(c2)CNC3)cc1,0.6875
C1CCCCCC1C(C)NC(=O)c1c(NC)nc(N)s1,CC(NC(=O)c1sc(NC2CCC2)nc1N)C1CCCC1,0.7304347826086957
c1c(ccc(c1)Sc1ccccc1OCCC)N,CCCOc1cc(Sc2cccc(C)c2)ccc1N,0.6415094339622641
C(C(F)CN=[N+]=[N-])N,[N-]=[N+]=NCC(F)CN,1.0
C1CCCC2(CC(=O)N(C)C(=O)C2=C1C)C(=O)N1CC2(CC3CC(C2)CC3)C=C1C,CN1C(=O)N(CC(=O)C2C3=C4CCC(=C2CC3)C4)C(=O)C1(C)CC1CCCC1,0.4171779141104294
c1(cc(cc(c1)C1CCC(CC1)c1cc(F)c(c(F)c1)-c1ccc(c(F)c1F)F)F)OC(F)(c1ccc(c(F)c1)CCCCCCCCCCC)F,CCCCCCCCCCCCC1CCC(c2ccc(-c3cc(F)c(C(F)(F)Oc4ccc(-c5cc(F)c(F)c(F)c5)c(F)c4)c(F)c3)c(F)c2)CC1,0.7457627118644068
C1C(C1)(CNc1c(cc(cc1)C(=O)O)C)C,Cc1ccc(C)c(NCC2(C(=O)O)CC2)c1,0.6744186046511628
C(C(C)(C)C)C(NC(Cc1ccccc1)CN)=O,CC(C)(C)CC(N)CC(=O)NCc1ccccc1,0.7142857142857143
C(NCc1cc(C(F)(F)F)nn1C)CN1CCOCC1,Cn1cc(CNCCN2CCOCC2)c(C(F)(F)F)n1,0.8035714285714286
CC(C)C1C(CC)CC1(C)C,CCC(C)(C(C)C)C1CC1C,0.4727272727272727
c1(c(c(c(c(C)c1)C)C)OCC)C=Cc1c2c(cccn2)ncc1O,Cc1cc(C)c2ccc(C=Cc3cccnc3OC(C)C)nc2c1O,0.5571428571428572
c1(c(c(Cl)c(c(c1)Cl)Cl)-n1nc(c(c1)C(=O)N)N)C(F)(F)F,NC(=O)c1c(C(F)(F)F)nn(-c2c(Cl)cc(Cl)cc2Cl)c1N,0.6491228070175439
C1(C)c2c(cccc2C(C)=C1)Br,CC1=CC(C)c2c(Br)cccc21,1.0
C(CC(N(C)C)=O)Nc1ccc(cn1)SC,CSC(C)CCNc1ccc(C(=O)N(C)C)cn1,0.6881720430107527
c1cccc(CC(N(Cc2c(Cl)cccc2Cl)C(Cc2ccccc2)=O)C(NC(C)CC)=O)c1,CC(C)CNC(=O)C(Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)Cc1c(Cl)cccc1Cl,0.7938144329896907
C1(C(=O)O)CN(C(=O)C)CCO1,CCOC(=O)C(=O)N1CC(O)C1,0.4444444444444444
c1cccc2c1CCC(CCCCCc1ccc(cc1)Nc1nc(c([nH]1)C(=O)N)C)2,Cc1ccc(Nc2nc3ccccc3c(CC(N)=O)[n+]2CC2CCCCC2)cc1,0.5263157894736842
c1c(cc(cc1Cl)Cl)-c1cnc([nH]c1=O)C(C)OC,CC(Cl)c1ncc(-c2cc(Cl)cc([N+](=O)[O-])c2)o1,0.5148514851485149
C1(C)N(C)C(C[NH+](C1)c1ccccc1)=[CH],C[N+]1=C(Cc2ccccc2)[NH+](C)CC1,0.4878048780487805
C(COCC)C(c1c(C)[nH]c2c1ccc(c2)C)=O,CCCOC(=O)Cc1c(C)[nH]c2ccc(O)cc12,0.58
C(C(=O)NCCC(=O)[O-])(=Cc1ccc(cc1)Cl)NC(=O)c1ccccc1,O=C([O-])CCNC(=O)C(=Cc1ccc(Cl)cc1)NC(=O)c1ccccc1,1.0
C1CN(CCN1C(=O)C1CCCN(C1)C(=O)C(F)(F)F)c1cc(N2CCOC2)ccc1,O=C(CN1CCOC1=O)N1CCCC(N2CCN(c3cccc(C(F)(F)F)c3)CC2)C1,0.6590909090909091
c1(-c2nnc3n2nc(SCC(N2CC(C)C2)=O)nc3C)cccc(Cl)c1,CCN(CC)C(=O)CSc1nnc2nnc3cc(Cl)ccc3n12,0.4492753623188406
CC(C)(C)c1cc(C(C)(C)C)cc(c1)C(N(C(C)C)C(CCC(C)C)c1cc(C(=O)NC(C)(C)C)cc(C(C)C)c1)=O,CC(C)c1cc(C(=O)N(C)C(C)(C)CCC(C)c2cc(C(=O)NC(C)(C)C)cc(C(C)(C)C)c2)cc(C(C)(C)C)c1,0.827906976744186
c1c(c(ccc1F)F)NC(=O)CN1CCC(CC1)NC(=O)c1cccnc1C,CNC(=O)CNC(=O)c1ccc(N2CCC(F)C2)nc1NCCc1cccc(F)c1,0.5121951219512195
C(C)(C)(C)OC(C=C(Cl)Cl)=C,C#CC(C)(C)C(=CCl)Oc1ccccc1,0.2647058823529412
c1(c(cc(c(c1)Cl)C(=O)Nc1nn[nH]n1)CC(O)=O)OC,COc1cc(NC(=O)Cc2nn[nH]n2)c(Cl)cc1C(=O)O,0.7068965517241379
C(CCCC(C(F)(F)F)C)(C(C)CO)NCC=C,C=CCCCCC(NC(CO)C(C)C)C(F)(F)F,0.6595744680851063
c1ccc2c(c1)c(C(NN)c1cc(Br)cnc1)cnc2,NNC(c1cncc(Br)c1)c1cccc2cccnc12,0.7758620689655172
c1cccc(c1)Cc1ccc(-c2c(C(F)(F)F)c3c([nH]c(=N)s3)nc2)cc1,N=c1[nH]c(-c2cccc(C(F)(F)F)c2)nc2sc(Cc3ccccc3)cc12,0.6493506493506493
C(C(=O)NC(C(C)C)c1nnc(SCC(=O)SC)s1)C1CCCC1,C=C(C)CSc1nnc(SC(C)C(=O)NC2CCCCCC2)s1,0.5606060606060606
c1cccc(c1)N1CCN(CC1)c1nc(nc(N2CCC(CC2)(c2ccccc2)C)n1)[N+]#[C-],N#CC1(c2ccccc2)CCN(c2ncnc(N3CCN(c4ccccn4)CC3)c2[N+](=O)[O-])CC1,0.6231155778894473
c1cccc(c1)C(NC(=O)c1ccccc1NCCOc1cc(C)ccc1C)C,COc1ccccc1OCCNC(C(=O)Nc1cc(C)ccc1C)c1ccccc1,0.757396449704142
C1CCC2C(CCCC2C1)=O,O=C1C2CCCCCC1CC2,0.625
c1(C)c(C(OCC)=O)c(NC(=O)CSc2ncnc3n(Cc4cccs4)c(=O)n(C)c32)cc(C)c1,CCOC(=O)c1sc(NC(=O)CSc2nc(=O)n(Cc3cccnc3)c3c2CCCC3)nc1C,0.5230769230769231
c1cc(ccc1C(NC(=O)c1cc(c(cc1)OC)OC)CNc1c2c(cccc2)[nH]c1C)C,COc1ccc(C(CNC(=O)Nc2cc(C)ccc2C)c2c[nH]c3ccccc23)cc1OC,0.7127659574468085
c1c(cnc(c1)CNc1cn(nc1)C)C(C)(C)C,Cn1cc(CNc2ccc(C(C)(C)C)cn2)cn1,0.8
C1CC1(C)CNC(=O)c1cc2c(cc1C)oc(c2)C1=NCC(C)CS1,Cc1cc(C(=O)NCC2=NCSC2)nc2c(C(C)(C)C)cc(C3CC3)cc12,0.4413793103448276
c1cc(C(C)(C)C)cc2c1nc([nH]2)C(C)(C)N,CC(C)(C)c1nc2ccc(C(C)(C)N)cc2[nH]1,0.9111111111111111
C1CC(CCC1)[C@@H](C(=O)N1[C@@H](C(=O)NCc2ccc(cc2)Cl)[C@@H]([C@@H](C1(C)C)C)C)O,CC(C)[C@@H](NC(=O)[C@@H]1CCC[C@@H]1N)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1,0.5421686746987951
C(C(=O)O)Oc1ccc(cc1)C1CC(=O)N(CC(OCC)=O)C=1c1ccc(cc1Cl)F,CC(=O)c1cc(Cl)ccc1OCC1CN(C(=O)C(C#N)=Cc2ccc(O)cc2)CCO1,0.3930635838150289
c1(c(c(c(cn1)Cl)S(=O)(N)=O)C(F)F)OC,COc1c(C(F)F)ncc(Cl)c1S(N)(=O)=O,0.8048780487804879
C1(C(=O)N(C2CCCC2=1)N=Cc1ccc([N+](=O)[O-])cc1)[NH2+]C(c1ccc(cc1)Br)N,NC(=S)N1N=C2C(=Cc3ccc([N+](=O)[O-])cc3)CCCC2C1c1ccc([N+](=O)[O-])cc1,0.5581395348837209
c1cc(ccc1OC)NC(CCC(=O)c1c(c(ccc1)[N+]([O-])=O)C)=O,Cc1cccc(Oc2ccc(NC(=O)CCC(=O)[O-])cc2)c1C,0.7368421052631579
c1(ccc(cc1)C(=O)N(C)C1CCN(CC1)C(=O)C1CN(C1)c1ccc(cn1)C(F)(F)F)Oc1ccc(Cl)cc1Cl,CN(C(=O)Oc1ccc(F)cc1)C1CN(C(=O)C2CCN(c3ccc(F)cn3)CC2)CC1c1ccc(Cl)c(Cl)c1,0.6607929515418502
c1ccc(c(c1)C)-c1c(c(c(c(c1C)C)C)C)C(=O)N1c2c(cc(c(c2)F)C2(CC(C)OC(C2)OCC)O)CC1,Cc1ccccc1C(O)N1CCc2c1cc(C)c(C(OC(C)(C)C)C(=O)O)c2-c1cc(F)c2c(c1C)CCCO2,0.5181818181818182
C(C)(C)(C)C(N1CC(CCC1)C(=O)N(Cc1ccccc1)C(C)C)=O,CC(C)N(Cc1ccccc1)C(=O)C1CCCN(C(=O)C(C)(C)C)C1,1.0
C(C(C)(C)C)C(=O)NCCOc1ccccc1CC(Cl)=CCl,C=CCc1ccccc1OCC#CCNC(=O)C(C)(C)CCl,0.5785123966942148
C1CCCCN1CCCN1CC(c2nc([nH]n2)C)CC1,C1CCCC(c2nc(N3CCCNCC3)n[nH]2)CC1,0.4482758620689655
C1C(C(F)(F)F)CN(CC1)C(=O)NC1CN(Cc2ccccc2)CC1,O=C(NCCN1CCN(Cc2ccccc2)CC1)C1CC(F)(F)CN1,0.5454545454545454
C(C(C(C(C(C(C)C)O)O)O)O)(CC)(C(OC(C)=O)CC)OC,CC(C)C(C)COC1(C(=O)O)CC(O)C(C)C(C(O)C(C)O)O1,0.39316239316239315
C(CCCCCCCCCCCCCCCCCCCCCCC(C)(C)C)C(C)(C)C(C)(C)CC(C)(C)C(CC(C)(C)C)OCCCC(=O)N(C)CCOC,CCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCC)N(C)C(=O)C(C)(C)CC(C)(C)CCC(C)(CC)OCCC(C)(C)OC,0.7016393442622951
c1cccc(c1)CC(C(NCC(C)(C)C)=O)NCC1Oc2c(cc(cc2)CC(Nc2cc(c(F)cc2)F)O)C1,CC(C)(C)Oc1ccc2c(c1)C(NCC(O)C(Cc1cc(F)cc(F)c1)NC(=O)Cc1ccccc1)CCN2,0.5454545454545454
C(CCCCCCCCCC(C)C)(C)(C(=C(C)C(O)=O)C)C,CCCCCCCCCCCCC(C)(C)C(C)=C(C)C(=O)O,0.8376068376068376
C1CCCC(C1)CNC(=O)C1CN(C(C=Cc2cc(c(cc2)OC)OC)=O)CCC1,COc1ccc(CNC(=O)CCC2CCCN(C(=O)CC3=CCCCC3)C2)c(OC)c1,0.56
CC(C)(C)c1c(cc(cc1Cl)F)C(C)C,CC(C)c1cc(C(C)(C)C)c(Cl)cc1F,0.7631578947368421
C1CN(CCO1)CCN=C(N)N,NC(N)=NCCN1CCOCC1,1.0
c1cccc2c1C(=O)N(C2)c1cc(c2c(n1)n(CC1CCCO1)c(=O)s2)C(=O)OC,COC(=O)C1CN(C(=O)c2cnc3sc4c(n3c2=O)CCCC4)c2ccccc2O1,0.47674418604651164
c1(NCC=C)ncnc2sc(nc12)SC,C=CCNc1ncnc2sc(SC)nc12,1.0
c12c(nc3c(n2)cccc3)N=NC1=O,O=C1N=c2nc3ccccc3nc2=N1,0.7073170731707317
c1c(ccc(c1)CNC(=O)OC1CCN(CC1)Cc1ccc(cc1)C(=O)NCc1cc2c(cc1C(O)C(C)OC)OCO2)COC,CCOC(=O)CNC(=O)NCc1ccc(C2OC(CN3CCc4cc(OC)c(OC)cc4C3)CC(c3ccc(CO)cc3)O2)cc1,0.5303030303030303
c1cccc(c1)COc1c(cc(cc1Br)C=C1SC(=Nc2ccccc2)N(c2ccccc2)C1=O)OCc1cc(ccc1OC)Br,COc1cc(COc2c(Br)cc(C=C3SC(=Nc4ccccc4)N(c4ccccc4)C3=O)cc2Br)ccc1OCc1ccccc1,0.917910447761194
c1cccc2c(=O)n(NC(=O)Nc3ccccc3)[nH]c(c12)=O,O=c1[nH]c2ccccc2n(NC(=S)Nc2ccccc2)c1=O,0.7142857142857143
c1cc(ccc1C(=O)OCCOCCOCCOc1ccc(cc1)C=C1C(=O)N(c2ccccc2)N=C1C)N=Cc1ccc(cc1)C(=O)C,CCOCCOCCOC(=O)c1cccc(C(=O)Nc2ccc(C3=NOC(=O)C3=CC=Cc3ccc(N(C)c4ccccc4)cc3)cc2)c1,0.6126760563380281
c1cc(ccc1-c1ccc(cc1)-c1cccnc1)C1(CCN(C(OC(C)(C)C)=O)CC1)OCC,COC(C)(c1ccc(-c2cnc3ccccc3c2)cc1)C1CCN(C(=O)OC(C)(C)C)CC1,0.6
c1cccc2c1n(c(C(=O)N1[C@@H]3C[C@](C)(C1)CN[C@@H]3c1ccc(cc1)F)n2)S(=O)(=O)O,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1CCn2c(nc3cc(F)ccc32)C1)C(=O)O,0.5517241379310345
C(CCCCCCCCCCCCCCCCCCCCCCCCCCCC(SCCCC)(SCCC(C)C)SC(C)(C)C)(SN=[N+]=[N-])C,CCCCCCCCCCC(CC(CCCCCCCC)SSCCCCCCCCC)(SCC)C(CCCCCCCCCC)(SCC)SN=[N+]=[N-],0.7074829931972789
c1c(ccc(c1)S(=O)(=O)NC(C)(C)CCS(=O)(=O)c1c(C#N)ccs1)C#N,CC(C)(C)C#Cc1ccc(CCS(=O)(=O)Nc2ccsc2S(N)(=O)=O)cc1,0.6164383561643836
C1CC2(C(CCC2C2(C1)CCc1cc(OC)c(cc12)C(=O)OC)C(OC)=O)OCC(C)(C)C,COCCOc1cc2c(cc1C(=O)OC)C1CCC3(C)C(CCC34CCC(C)(C)C(=O)O4)C1CC2,0.5185185185185185
C1CCCC(C1)Nc1ccc(S(=O)(=O)NC(C)C)cc1N,CNS(=O)(=O)c1ccc(NC(C)C2CCCCC2)c(N)c1,0.7758620689655172
c1(cc(cc(c1)C)C)CNC(=O)c1cc(-n2cncc2)c(C)cc1,Cc1ccc(C(=O)NCc2cncc(-c3cnn(C)c3)c2)c(C)c1,0.5735294117647058
C1CC(CCC1(C)C)NC(=O)NCc1cccc(c1)N(CCC(O)=O)Cc1ccc(F)cc1,CC(=O)c1cccc(NC(=O)NCC(C)(O)CN2CCC(CCc3ccc(F)cc3)CC2)c1,0.5806451612903226
c1(cc(c(cc1)C(Cc1c(cc(cc1F)F)F)O)Cl)F,OC(Cc1ccc(Cl)c(F)c1)c1cc(F)c(F)cc1F,0.7037037037037037
C(CCCCC)(CNC(C)CN1CCCC1C)CO,CCCN1CCCC(C(C)NCCCC(C)CO)C1,0.5660377358490566
c1(ccc(cc1)-c1c2c(n(n1)C1CCCCC1C)nc1c(c(=O)n(C)nn1)c2)F,Cc1nn2c(nnc3c(=O)n(C4CCCCC4C)ccc32)c1-c1ccc(F)cc1,0.6867469879518072
c1cccc2c1C(CC2)c1cc(c(c(c1)OC)OC)CC(OC)=O,COC(=O)CC1c2ccccc2CCc2cc(OC)c(OC)cc21,0.7205882352941176
c1c2c(cc(c1)OCC(CC)=NO)c(cs2)C(=O)N,CCC(=S)NOCc1csc2ccc(O)cc12,0.5346534653465347
c1ccccc1-c1ccc(cc1)-c1ccc(cc1)C1(CC1)C(=O)N1CC(C(C1)OC)N(C)CCO,COC12CCC(NC(=O)c3ccc4ccccc4c3)CC1(c1cccc(O)c1)CCN(C)C2,0.46153846153846156
C1COc2c(cc(cc2CNC1)S(=O)(=O)CCl)Br,O=S(=O)(CCCl)NCc1cc(Br)cc2c1OCC2,0.52
c1ccc2c(c1)c(c[nH]2)C=NNC(=O)C(=O)NCC1CC1,O=C(CC1NCCNC1=O)NN=Cc1c[nH]c2ccccc12,0.6935483870967742
c1c(ccc(c1)Cl)OC(CC(CC(Cl)(Cl)Cl)n1cc(Cl)nc1)c1ccc(cc1)O,OC(Cn1cncn1)(CC(Cl)(Cl)C(Cl)Cl)c1ccc(Oc2ccc(Cl)cc2)cc1Cl,0.5487804878048781
C(C(C)(C)C)C(NC(CCC(N)C(=O)O)=O)C,CC(N)CC(=O)NC(CC(=O)O)CC(C)(C)C,0.6976744186046512
c1cc(ccc1OCCCCCCCCCC)Oc1ccc(cc1)NC=C[P+](=O)Cc1ccccc1,CCCCCCCCCCCCOc1ccc(N[P+](=O)Oc2ccccc2)cc1,0.7329842931937173
C1CCCN1C(=O)CCCNC(=S)NNC1N(Cc2ccc(c(c2)F)OC)C(=NC1)N,COc1ccc(CN2CCN(C(C)=NNC(=S)NC(=O)NC3CCCC3)CC2)cc1F,0.5681818181818182
c1c(ccc(c1)OC(F)(F)F)-c1cc(nn1C)CNS(=O)(=O)c1cc(NC(C)(C)C)ccc1,CCn1nc(-c2cccc(C(C)(C)NS(=O)(=O)NC)c2)cc1Oc1ccc(C(F)(F)F)cc1,0.6111111111111112
C1C(CCC1C(=O)NC1CC(=NO1)CN)=O,NNC(=O)CNC(=O)OC1C=C2CCCC2C1,0.34408602150537637
C1CC(CC=C1)C(=NNC=O)c1cc(OC)cc(c1)OC,COc1cc(OC)cc(C(=O)NN=CC2CC=CCC2)c1,0.7666666666666667
c1cc(ccc1N(CC)CC)N1CCN(CC1)C(c1cccs1)CCc1cccc(c1)C(=O)O,CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3cccs3)CC2)cc1,0.6020408163265306
C(C(C)NC(COc1c(cccc1)F)=O)C(CN)O,CC(CC(N)=O)NCC(O)COc1ccccc1F,0.7307692307692307
C1CCC2C(CCC(C)(C)C2O)OC1=O,CC(=O)OC1CCCC2(C)C(O)CCCC12,0.4470588235294118
